,id,price_area,area,zipcode_price,condition,max_price_buy,min_price_sell,gross_profit,lat,long,road,house_number,city,county,state,neighbourhood
161,5255710160,210.40723981900453,2210,225.9872354469397,4,465000.0,772844.7652560241,307844.7652560241,47.7725,-122.198,Northeast 200th Place,10711,NA,King County,Washington,
162,723069135,244.6078431372549,2040,251.57228867661547,4,499000.0,713395.1679286377,214395.1679286377,47.4985,-122.092,Southeast May Valley Road,18602,NA,King County,Washington,Ravenswood
163,5309101200,258.3333333333333,2400,363.53553174214744,4,620000.0,839288.4328572208,219288.43285722076,47.6763,-122.37,10th Avenue Northwest,6509,Seattle,King County,Washington,Whittier Heights
164,3524039204,278.16901408450707,2840,337.21803422469395,4,790000.0000000001,993157.9788810445,203157.97888104443,47.5271,-122.386,Fauntlee Crest Southwest,8550,Seattle,King County,Washington,
165,6099400030,139.1304347826087,2300,175.3725318004723,4,320000.0,804318.08148817,484318.08148816996,47.477,-122.292,Military Road South,14036,NA,King County,Washington,
166,9828202545,248.73096446700507,1970,367.5141768402908,4,490000.0,688915.921970302,198915.921970302,47.6163,-122.292,East Olive Street,3107,Seattle,King County,Washington,
167,2473002080,146.6275659824047,3410,178.20436170206634,4,500000.0,1192488.9816846345,692488.9816846345,47.4497,-122.147,146th Avenue Southeast,17207,NA,King County,Washington,Fairwood Greens
168,7000100631,271.37546468401484,2690,475.4356109509919,4,729999.9999999999,940702.4518274682,210702.45182746835,47.5831,-122.191,112th Avenue Southeast,3034,Bellevue,King County,Washington,
169,9477201040,237.56906077348066,1810,265.95224836863713,4,430000.0,632963.3597798207,202963.35977982066,47.7299,-122.192,112th Avenue Northeast,14246,NA,King County,Washington,
170,7227500830,209.72222222222223,720,215.53612655026214,4,151000.0,251786.52985716623,100786.52985716623,47.4965,-122.186,Edmonds Avenue Northeast,815,NA,King County,Washington,Highlands Park
171,751000060,261.48148148148147,1350,282.6698862086409,4,353000.0,472099.7434821867,119099.74348218669,47.7098,-122.291,35th Avenue Northeast,11051,Seattle,King County,Washington,
172,3450300240,149.5049504950495,2020,207.24234574313533,4,302000.0,706401.0976548275,404401.0976548275,47.5008,-122.162,Whitman Court Northeast,1059,NA,King County,Washington,Hidden Creek
173,3324069070,163.8655462184874,1190,251.57228867661547,4,195000.0,416147.1812917053,221147.1812917053,47.524,-122.04,Southwest Gibson Lane,203,NA,King County,Washington,Maleki Meadows
174,8062900070,106.66666666666667,2550,215.53612655026214,4,272000.0,891743.9599107971,619743.9599107971,47.5014,-122.172,Northeast 11th Street,3506,NA,King County,Washington,President Park
175,8062900070,106.66666666666667,2550,215.53612655026214,4,272000.0,891743.9599107971,619743.9599107971,47.5014,-122.172,Northeast 11th Street,3506,NA,King County,Washington,President Park
176,8062900070,144.7058823529412,2550,215.53612655026214,4,369000.00000000006,891743.9599107971,522743.959910797,47.5014,-122.172,Northeast 11th Street,3506,NA,King County,Washington,President Park
177,8062900070,144.7058823529412,2550,215.53612655026214,4,369000.00000000006,891743.9599107971,522743.959910797,47.5014,-122.172,Northeast 11th Street,3506,NA,King County,Washington,President Park
178,4039100400,171.66666666666666,3000,301.7177311724625,4,515000.0,1049110.541071526,534110.541071526,47.6191,-122.112,170th Place Northeast,1078,Bellevue,King County,Washington,
179,1775801260,220.20725388601036,1930,247.51201250344914,4,425000.0,674927.7814226818,249927.78142268176,47.7407,-122.097,181st Place Northeast,15526,NA,King County,Washington,
180,7880010060,216.40866873065016,3230,251.57228867661547,4,699000.0,1129542.349220343,430542.34922034293,47.4856,-122.069,204th Place Southeast,13026,NA,King County,Washington,South Firs
181,3876100320,164.1156462585034,2940,265.95224836863713,4,482500.0,1028128.3302500955,545628.3302500955,47.7208,-122.182,119th Avenue Northeast,13327,NA,King County,Washington,
182,1023059324,200.85470085470087,1170,207.24234574313533,4,235000.0,409153.1110178951,174153.1110178951,47.4954,-122.164,Union Avenue Northeast,766,NA,King County,Washington,Hidden Creek
183,6398000171,186.00682593856655,2930,277.84968055579196,4,545000.0,1024631.2951131903,479631.2951131903,47.4025,-122.463,100th Lane Southwest,22559,NA,King County,Washington,
184,5561400340,136.65943600867678,4610,251.57228867661547,4,630000.0,1612133.198113245,982133.198113245,47.4599,-122.0,Southeast 159th Street,25510,NA,King County,Washington,
185,8585400135,332.3863636363636,1760,354.14426149917773,4,585000.0,615478.1840952953,30478.184095295263,47.679,-122.288,37th Avenue Northeast,6844,Seattle,King County,Washington,Ravenna
186,1026049082,181.15942028985506,2760,246.51903334038647,4,500000.0,965181.6977858039,465181.69778580393,47.7484,-122.291,35th Avenue Northeast,16500,NA,King County,Washington,
187,1238500451,117.11711711711712,1110,343.16245412587455,4,130000.0,388170.9001964646,258170.90019646462,47.683,-122.176,124th Avenue Northeast,9014,NA,King County,Washington,
188,5166700055,275.64102564102564,2340,292.79588004303434,4,645000.0,818306.2220357902,173306.2220357902,47.5559,-122.379,37th Avenue Southwest,5053,Seattle,King County,Washington,High Point
189,472000055,273.0,2000,363.53553174214744,4,546000.0,699407.0273810173,153407.02738101734,47.6859,-122.399,33rd Avenue Northwest,7730,Seattle,King County,Washington,Loyal Heights
190,8650000070,188.21292775665398,2630,251.57228867661547,4,495000.0,919720.2410060378,424720.2410060378,47.5196,-122.049,Idylwood Drive Southwest,NA,NA,King County,Washington,
191,8732131200,113.65638766519824,2270,148.91982870319703,4,258000.0,793826.9760774546,535826.9760774546,47.3077,-122.381,Southwest 328th Place,3812,NA,King County,Washington,Twin Lakes
192,1624079051,248.96265560165975,2410,252.30335060176503,4,600000.0,842785.4679941259,242785.4679941259,47.5629,-121.918,NA,NA,NA,King County,Washington,
193,3832711040,105.94059405940594,3030,154.21951345168029,4,321000.0,1059601.6464822413,738601.6464822413,47.3661,-122.28,43rd Avenue South,26222,NA,King County,Washington,
194,5244801230,321.6981132075472,2120,433.4011951772738,4,682000.0,741371.4490238783,59371.44902387832,47.644,-122.353,Mayfair Avenue North,2631,Seattle,King County,Washington,
195,3904901200,263.681592039801,2010,272.07088728906865,4,530000.0,702904.0625179224,172904.06251792237,47.5665,-122.023,239th Place Southeast,4327,NA,King County,Washington,
196,7893804340,175.37313432835822,2680,178.42860978855347,4,470000.0,937205.4166905632,467205.4166905632,47.4132,-122.328,5th Avenue South,21016,NA,King County,Washington,North Hill
197,9828700200,382.94930875576034,2170,438.63787203584127,4,830999.9999999999,758856.6247084038,-72143.37529159605,47.6196,-122.292,31st Avenue East,120,Seattle,King County,Washington,
198,7893802800,174.18032786885246,2440,178.42860978855347,4,425000.0,853276.5734048411,428276.5734048411,47.4117,-122.333,1st Place South,21212,NA,King County,Washington,North Hill
199,5341600030,265.625,960,277.84968055579196,4,255000.0,335715.3731428883,80715.3731428883,47.3356,-122.502,129th Place Southwest,29953,NA,King County,Washington,
200,2026049155,221.72619047619048,1680,253.9714533761577,4,372500.0,587501.9030000545,215001.90300005453,47.7338,-122.332,Corliss Avenue North,14355,Seattle,King County,Washington,
201,2329800240,150.0,1900,164.37751700790727,4,285000.0,664436.6760119664,379436.6760119664,47.3768,-122.117,Southeast 251st Place,16724,NA,King County,Washington,
202,1324079041,200.72992700729927,1370,252.30335060176503,4,275000.0,479093.8137559969,204093.81375599687,47.5617,-121.859,Southeast 46th Street,36054,NA,King County,Washington,
203,3459700340,207.43243243243242,2590,246.51903334038647,4,537250.0,905732.1004584174,368482.10045841744,47.7752,-122.285,41st Place Northeast,20292,NA,King County,Washington,
204,4037800140,260.95238095238096,2100,301.7177311724625,4,548000.0,734377.3787500681,186377.37875006814,47.6115,-122.124,Northeast 3rd Street,16155,Bellevue,King County,Washington,
205,1775800510,246.85714285714286,1750,247.51201250344914,4,432000.0,611981.1489583901,179981.1489583901,47.743,-122.097,Northeast 159th Street,18182,NA,King County,Washington,
206,9126100550,345.30386740331494,1810,367.5141768402908,4,625000.0,632963.3597798207,7963.359779820661,47.607,-122.305,21st Avenue,525,Seattle,King County,Washington,
207,7234600796,267.56756756756755,1850,367.5141768402908,4,494999.99999999994,646951.500327441,151951.50032744108,47.6106,-122.31,17th Avenue,904,Seattle,King County,Washington,
208,5104450070,159.34065934065933,2730,178.20436170206634,4,434999.99999999994,954690.5923750886,519690.59237508866,47.4627,-122.152,Southeast 156th Street,13924,NA,King County,Washington,Maple Ridge Estates
209,6300000335,225.99164086687307,3230,253.9714533761577,4,729953.0,1129542.349220343,399589.34922034293,47.7053,-122.34,North Northgate Way,1406,Seattle,King County,Washington,
210,2423020260,249.1891891891892,1850,343.16245412587455,4,461000.0,646951.500327441,185951.50032744103,47.7011,-122.171,127th Place Northeast,11206,NA,King County,Washington,
211,3526039116,274.5,2000,363.53553174214744,4,549000.0,699407.0273810173,150407.02738101734,47.6925,-122.388,24th Avenue Northwest,8705,Seattle,King County,Washington,
212,6821600390,352.8138528138528,2310,376.54634504868625,4,815000.0,807815.116625075,-7184.883374925004,47.648,-122.395,30th Avenue West,3034,Seattle,King County,Washington,
213,9468200140,360.0,1250,369.7990484066329,4,450000.0,437129.39211313584,-12870.607886864163,47.6795,-122.353,North 70th Street,431,Seattle,King County,Washington,
214,7015200685,416.6388888888889,1800,432.2569983896907,4,749950.0,629466.3246429156,-120483.67535708437,47.6491,-122.367,8th Avenue West,3216,Seattle,King County,Washington,
215,3521069051,138.65546218487395,2380,182.1062945278708,4,330000.0,832294.3625834106,502294.3625834106,47.2624,-122.015,Southeast 376th Street,24503,NA,King County,Washington,
216,7305300045,205.12820512820514,1560,246.51903334038647,4,320000.0,545537.4813571936,225537.48135719355,47.7552,-122.327,Northeast 174th Street,290,NA,King County,Washington,North City
217,3904910520,271.505376344086,1860,272.07088728906865,4,505000.0,650448.5354643461,145448.53546434606,47.5674,-122.017,243rd Avenue Southeast,4327,NA,King County,Washington,Hunter's Ridge
218,5469300270,157.04697986577182,1490,164.37751700790727,4,234000.0,521058.2353988579,287058.2353988579,47.375,-122.14,151st Place Southeast,25305,NA,King County,Washington,
219,3902300350,253.55648535564853,2390,343.16245412587455,4,606000.0,835791.3977203157,229791.39772031573,47.6925,-122.184,Northeast 102nd Place,11732,NA,King County,Washington,
220,6392003490,352.4390243902439,1230,354.14426149917773,4,433500.0,430135.32183932565,-3364.678160674346,47.6839,-122.281,44th Avenue Northeast,7526,Seattle,King County,Washington,View Ridge
221,616000160,215.25423728813558,1770,226.19711961913,4,381000.0,618975.2192322003,237975.2192322003,47.415,-122.337,2nd Place Southwest,20845,NA,King County,Washington,
222,2205500400,285.2631578947368,1900,299.0914758506965,4,542000.0,664436.6760119664,122436.67601196642,47.5765,-122.147,145th Avenue Southeast,3820,Bellevue,King County,Washington,
223,6127600036,334.30962343096235,2390,354.14426149917773,4,799000.0,835791.3977203157,36791.39772031573,47.6788,-122.27,54th Avenue Northeast,6840,Seattle,King County,Washington,View Ridge
224,1370801331,346.53465346534654,4040,376.54634504868625,4,1400000.0,1412802.195309655,12802.195309655042,47.6408,-122.41,Crane Drive West,2415,Seattle,King County,Washington,Carleton Park
225,3886902590,247.3684210526316,1900,343.16245412587455,4,470000.0,664436.6760119664,194436.67601196642,47.6831,-122.186,116th Avenue Northeast,9009,NA,King County,Washington,
226,133000135,145.7286432160804,1990,175.3725318004723,4,290000.0,695909.9922441122,405909.9922441122,47.5131,-122.313,16th Avenue South,10021,Seattle,King County,Washington,
227,1951820070,220.40358744394618,2230,299.0914758506965,4,491500.0,779838.8355298343,288338.83552983426,47.5413,-122.174,Southeast 68th Place,12701,Bellevue,King County,Washington,
228,2228900270,212.87128712871288,1010,253.9714533761577,4,215000.0,353200.54882741376,138200.54882741376,47.771,-122.353,North 195th Street,470,NA,King County,Washington,
229,2228900270,212.87128712871288,1010,253.9714533761577,4,215000.0,353200.54882741376,138200.54882741376,47.771,-122.353,North 195th Street,470,NA,King County,Washington,
230,7227501170,177.3436090225564,1330,215.53612655026214,4,235867.0,465105.6732083765,229238.6732083765,47.496,-122.19,Northeast 8th Street,2109,NA,King County,Washington,Highlands Park
231,6021501920,280.2083333333333,2400,363.53553174214744,4,672500.0,839288.4328572208,166788.43285722076,47.6876,-122.384,22nd Avenue Northwest,8022,Seattle,King County,Washington,Loyal Heights
232,2919700885,294.2307692307692,1560,363.53553174214744,4,459000.0,545537.4813571936,86537.48135719355,47.6882,-122.365,Northwest 82nd Street,635,Seattle,King County,Washington,Whittier Heights
233,6370000070,189.94708994708995,1890,282.6698862086409,4,359000.0,660939.6408750614,301939.6408750614,47.7055,-122.3,Northeast 106th Place,2533,Seattle,King County,Washington,
234,3830620710,153.8320895522388,1340,155.156220666326,4,206135.0,468602.7083452816,262467.7083452816,47.3527,-122.178,Southeast 277th Place,12129,NA,King County,Washington,
235,3276900030,150.0,2000,180.40249146722007,4,300000.0,699407.0273810173,399407.02738101734,47.444,-122.19,113th Place Southeast,17713,NA,King County,Washington,
236,2214800270,128.15884476534296,2770,151.34796637948654,4,355000.0,968678.732922709,613678.732922709,47.3396,-122.256,63rd Place South,29221,NA,King County,Washington,
237,3445000274,175.2577319587629,970,178.42860978855347,4,170000.0,339212.4082797934,169212.4082797934,47.4167,-122.302,South 207th Street,2406,NA,King County,Washington,
238,3288200030,199.50738916256157,2030,265.95224836863713,4,405000.0,709898.1327917326,304898.13279173255,47.7321,-122.185,Northeast 144th Place,11700,NA,King County,Washington,
239,7923500060,276.3565891472868,2580,290.04901987794375,4,712999.9999999999,902235.0653215123,189235.0653215124,47.5943,-122.133,Southeast 18th Street,15599,Bellevue,King County,Washington,
240,6067900640,262.4161073825503,1490,299.0914758506965,4,390999.99999999994,521058.2353988579,130058.23539885797,47.5455,-122.184,Southeast 64th Street,11701,Bellevue,King County,Washington,
241,1176001195,304.8780487804878,1230,382.9519753823742,4,375000.0,430135.32183932565,55135.321839325654,47.6684,-122.401,Northwest Market Street,3263,Seattle,King County,Washington,
242,6071600270,222.97297297297297,2220,299.0914758506965,4,495000.0,776341.8003929292,281341.80039292923,47.5491,-122.17,128th Avenue Southeast,5890,Bellevue,King County,Washington,
243,5126900310,136.36363636363637,1100,178.20436170206634,4,150000.0,384673.8650595595,234673.86505955952,47.4752,-122.172,Southeast 6th Street,3506,NA,King County,Washington,Maplewood Glen
244,8816400885,274.390243902439,1640,405.15436773943867,4,450000.0,573513.7624524342,123513.76245243417,47.6684,-122.314,Northeast 55th Street,1301,Seattle,King County,Washington,Meridian
245,9477000060,263.3333333333333,1650,265.95224836863713,4,434499.99999999994,577010.7975893393,142510.79758933937,47.7335,-122.193,Northeast 146th Street,11115,NA,King County,Washington,
246,934300140,142.475,2000,178.42860978855347,4,284950.0,699407.0273810173,414457.02738101734,47.3708,-122.311,18th Avenue South,25743,NA,King County,Washington,Woodmont
247,2960900045,259.656652360515,2330,292.79588004303434,4,605000.0,814809.1868988852,209809.18689888518,47.5765,-122.378,37th Avenue Southwest,3030,Seattle,King County,Washington,Admiral
